handle	created_at	text
GovMikeDeWine	2020-03-15 20:06:03	also applies companies determine necessary temporarily shut operations due current emergency covid19 covid19ohioready
GovMikeDeWine	2020-03-15 20:04:33	assist ohio workers directly impacted covid19 health emergency issue executive order makes several changes ohio unemployment law state agency policy covid19ohioready
GovMikeDeWine	2020-03-15 20:03:55	know difficult business owners employees please continue use carryout delivery options want overwhelm grocery stores please continue use local restaurants covid19 covid19ohioready
GovMikeDeWine	2020-03-15 20:02:26	real thing drill lifetime pandemic everything matters
GovMikeDeWine	2020-03-15 20:00:14	need nurses doctors firefighters ems sick right civic duty keep folks safe know firefighter confirmed covid19 positive entire firehouse exposed
GovMikeDeWine	2020-03-15 19:55:41	everything trying slow spread know coming covid19 covid19ohioready
GovMikeDeWine	2020-03-15 19:53:27	takes weeks first onset infection know icu deaths going happen weeks covid19 covid19ohioready
GovMikeDeWine	2020-03-15 19:47:01	every day delay people die act get distance people healthcare system ohio hold loss impacted covid19 danger also everyone else needs hospital care issues
GovMikeDeWine	2020-03-15 19:45:12	aware impact many many good workers tell sorry work mitigate suffering goal everyone get covid19 covid19ohioready
GovMikeDeWine	2020-03-15 19:44:04	establishments stay open carry-out delivery people congregating seated covid19 covid19ohioready
GovMikeDeWine	2020-03-15 19:40:21	interesting chart related flu outbreak ohio trying flattenthecurve like st louis began socialdistancing days first case covid19 covid19ohioready
GovMikeDeWine	2020-03-15 18:45:00	next covid19 update 3pm asl interpreters provided help us get important information hundreds thousands ohioans deaf heard hearing covid19ohioready
GovMikeDeWine	2020-03-15 18:28:29	update next covid19 briefing public moved covid19ohioready
GovMikeDeWine	2020-03-15 18:10:08	breakdown counties confirmed covid19 cases ohio
GovMikeDeWine	2020-03-15 18:03:21	new covid19 data posted confirmed cases negative cases investigation covid19ohioready
GovMikeDeWine	2020-03-15 16:50:31	experts tell us covid19 may peak late april may possible ohio three-week k-12 school closure may go longer covid19ohioready
GovMikeDeWine	2020-03-15 16:32:23	next covid19 update happen afternoon pm always watch live facebook page covid19ohioready
GovMikeDeWine	2020-03-15 16:18:00	looking way help covid19 outbreak
GovMikeDeWine	2020-03-15 15:27:00	behind scenes look covid19 call center find answers looking give team call get first time keep trying 833-4-ask-odh
GovMikeDeWine	2020-03-15 15:06:49	tough decisions inconveniencing people making people lives change got save lives everything save lives covid19 covid19ohioready
GovMikeDeWine	2020-03-15 14:35:00	simple steps everyone take help ohio effort flattenthecurve covid19 covid19ohioready
GovMikeDeWine	2020-03-15 13:41:00	covid19 symptoms fever cough difficulty breathing become sick need hospitalization older adults w chronic health conditions compromised immune systems likely need advanced care covid19ohioready
GovMikeDeWine	2020-03-15 13:21:27	live cnn discussing covid19 ohio
GovMikeDeWine	2020-03-15 12:49:56	begins covid19 covid19ohioready
GovMikeDeWine	2020-03-15 12:45:00	good tips talking kids covid19 covid19ohioready
GovMikeDeWine	2020-03-15 12:18:30	check local listings watch special edition look ohio response covid19 covid19ohioready
GovMikeDeWine	2020-03-15 00:33:00	miss today covid19 update find today latest information plus previous updates covid19ohioready
GovMikeDeWine	2020-03-14 23:09:00	know symptoms covid19 vs cold vs flu please call doctor going covid19ohioready
GovMikeDeWine	2020-03-14 22:40:41	ohio nurses support actions curb spread covid-19 everyday rns alread
GovMikeDeWine	2020-03-14 19:17:52	covid19 long slow tsunami coming trying stay five steps ahead covid19 covid19ohioready
GovMikeDeWine	2020-03-14 19:00:42	next week know numbers going dramatically rise long run distance others better covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:58:12	dr andy thomas governor dewine advisor group developing series guidelines doctors postponing elective surgeries put patients risk covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:55:36	dr andy thomas many ohio hospitals beginning visitor restrictions visit someone admitted hospital please check website many hospitals also screening visitors covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:53:01	postponing elective surgeries shortage surgical masks reason want limit elective procedures need preserve supplies must take healthcare situation seriously covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:50:46	actions taking make difference got take actions covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:49:51	flying blind science behind us pandemic plan deploying early targeted layered interventions covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:47:28	requesting dentists veterinarians postpone elective surgeries ensure hospital rooms kept open patients need personal protective equipment preserved covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:42:51	society today become accustomed on-demand everything accustomed waiting time going occur economic circumstances impacted everyone needs patience understanding covid19
GovMikeDeWine	2020-03-14 18:26:52	mental health challenges go health crises take care take care neighbors need take care long run going end overnight covid19 covid19ohioready
GovMikeDeWine	2020-03-14 18:19:43	covid19 twice contagious flu times deadly covid19ohioready
GovMikeDeWine	2020-03-14 18:19:13	alarm anyone predicted would happen many people covid19 know may never know nature problem covid19ohioready
GovMikeDeWine	2020-03-14 18:17:36	like thank asl interpreters helping us get critical information covid19 approximately ohioans deaf hard hearing work appreciated covid19ohioready
GovMikeDeWine	2020-03-14 18:12:12	updated latest data covid19 ohio positive cases negative cases investigation next update begin shortly
GovMikeDeWine	2020-03-14 17:55:00	joined members team including next covid19 ohio update approximately minutes watch covid19ohioready
GovMikeDeWine	2020-03-14 17:12:00	good read cincinnati ohio response covid19 comes science
GovMikeDeWine	2020-03-14 16:22:00	covid19 call center experiencing high call volume team answer questions please patient may take tries get also try website covid19ohioready
GovMikeDeWine	2020-03-14 16:02:40	ohio employers consider work sharing solution effort slow coronavirus
GovMikeDeWine	2020-03-14 15:52:35	thank helping us get important covid19 information ohioans covid19ohioready
GovMikeDeWine	2020-03-14 15:20:00	need wash hands right sure washing hands thoroughly enough watch covid19 covid19ohioready
GovMikeDeWine	2020-03-14 14:44:09	important flattenthecurve save lives covid19 covid19ohioready
GovMikeDeWine	2020-03-14 14:26:00	things help isolated quarantined covid19 outbreak call text video chat drop food drinks door offer help w yard work offer run errands send books games covid19ohioready
GovMikeDeWine	2020-03-14 14:20:30	next covid19 update ohio happen today 2pm covid19ohioready
GovMikeDeWine	2020-03-14 13:30:00	thank dedication keeping ohioans informed healthy read director articles covid19 covid19ohioready
GovMikeDeWine	2020-03-14 12:42:53	covid19ohioready covid19
GovMikeDeWine	2020-03-13 19:10:17	write laws cover every situation people need take responsibility seeing happen people getting covid19 covid19ohioready
GovMikeDeWine	2020-03-13 19:09:05	work progress working fast put support systems place need covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:59:36	director dr acton joins give update covid19 explain community mitigation efforts
GovMikeDeWine	2020-03-13 18:38:32	recommendation remove child daycare children unless preexisting condition probably going get ok potential carriers covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:37:07	daycares closing point could happen future parents using daycares start thinking alternatives could covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:36:16	sent letter asking additional waivers also requesting access personal protective equipment healthcare workers covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:31:12	job everything help people get offer system support covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:30:31	ohio work school leaders make sure flexibility offer many learning opportunities students possible covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:28:31	children still read books anyone signed young child encourage program provides free books kids ages birth mailed home covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:27:53	learning possible event without internet kids still explore great outdoors learn nature stay six feet away others kids adults go outside covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:27:01	many schools plans online learning options wealth free online resources like schools educators share students covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:25:54	many ways schools extend students education even classroom school different request every school keep education going covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:25:01	yesterday announced final bell monday ohio k-12 schools close weeks curb spread covid19 want clear physical k-12 buildings close kids learning continue
GovMikeDeWine	2020-03-13 18:23:49	schools able provide every child grab go meals ensuring child goes hungry school covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:23:18	pleased announce past hours approved two ohio waiver requests keep school breakfast lunch programs going schools closed covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:20:31	issuing order community jails community corrections facilities throughout state prohibiting visitation also ask protocols put place screen vendors contractors etc covid19 covid19ohioready
GovMikeDeWine	2020-03-13 18:19:26	days ahead going see cases covid19 state ohio unexpected see numbers significantly increase next days
GovMikeDeWine	2020-03-13 18:18:19	today covid19 cases ohio confirmed cases negative cases pending cases
GovMikeDeWine	2020-03-13 18:12:58	today update begin shortly watch via facebook page also check local media covid19 covid19ohioready
GovMikeDeWine	2020-03-13 16:25:00	proud cast vote today greene county board elections vote early request absentee ballot noon tomorrow ohio needs poll workers information covid19 covid19ohioready
GovMikeDeWine	2020-03-13 15:51:55	next covid19 update take place 2pm today addition joined director kimberly hall covid19ohioready
GovMikeDeWine	2020-03-13 15:16:47	school administrators teachers parents please follow information related ohio upcoming k-12 school closure covid19 covid19ohioready
GovMikeDeWine	2020-03-13 13:58:58	visited covid19 information website please take time check
GovMikeDeWine	2020-03-13 13:36:10	project people least walking around covid19 ohio experts tell us number double every six days tough times ohio important slow covid19ohioready
GovMikeDeWine	2020-03-13 13:17:20	live fox news right lastest covid19 ohio covid19ohioready
GovMikeDeWine	2020-03-12 20:44:12	information order close k-12 schools due covid19 crisis covid19ohioready
GovMikeDeWine	2020-03-12 19:27:43	crisis treat like one together covid19 covid19ohioready
GovMikeDeWine	2020-03-12 19:18:10	unprecedented time civic duty pull together covid19 covid19ohioready
GovMikeDeWine	2020-03-12 19:14:21	responsibility save lives could waited close schools based advice health experts time covid19 covid19ohioready
GovMikeDeWine	2020-03-12 19:08:10	close school monday school closure starts april k-12 schools public private charter covid19 covid19ohioready
GovMikeDeWine	2020-03-12 19:00:02	know hard understand covid19 since see know population carrying virus today people
GovMikeDeWine	2020-03-12 18:58:41	every action every one us takes going save lives serious prevent covid19 matter common sense covid19ohioready
GovMikeDeWine	2020-03-12 18:56:18	know hard us get heads around waking new reality please visit information new normal covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:54:40	current data covid19 ohio confirmed cases negative cases investigation health supervision definitely community spread
GovMikeDeWine	2020-03-12 18:53:33	steps taking absolutely save lives covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:51:38	know impact families understand sacrifice entail right thing covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:50:47	know covid19 spread slowing allow healthcare system work want healthcare providers make decision lives dies
GovMikeDeWine	2020-03-12 18:48:55	schools tell based happened elsewhere unless child another medical problem risk death covid19 child high kids potential carriers
GovMikeDeWine	2020-03-12 18:47:03	trying limit health consequences covid19 also looking minimize economic impact result pandemic want smallbiz know working figure reduce impact covid19ohioready
GovMikeDeWine	2020-03-12 18:44:37	sending letter president vice president asking help ohio easing certain regulations covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:43:22	talked dave yost price gauging prepared take action unconscionable practice covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:41:56	today instructed members cabinet many ohio private businesses done jobs done remotely done remotely covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:37:19	together whether like take care move forward going get trying get without losing many us covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:36:02	purpose orders help ohio keep social distancing citizens must take steps protect also protect others covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:33:56	order apply religious gatherings gatherings purpose exercising first amendment protected speech covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:33:08	apply typical office environments schools restaurants factories retail grocery stores large groups people present unusual within arm length one another covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:32:47	clarity mass gathering include normal operations airports bus train stations medical facilities shopping malls shopping centers spaces people may transit covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:32:29	includes auditoriums stadiums arenas large conference rooms meeting halls cafeterias confined indoor outdoor space also includes parades fairs festivals covid19ohioready covid19
GovMikeDeWine	2020-03-12 18:31:34	shortly issuing order banning mass gatherings ohio covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:30:00	regard state psychiatric hospitals also outside visitors permitted director order related soon covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:29:05	although severely limited visitors nursing homes assisted living facilities heard nursing home industry asking us stricter order restricting outside visitors working updating order reflect change covid19 covid19ohioready
GovMikeDeWine	2020-03-12 18:27:44	told medical experts number covid19 cases today double six days continue
GovMikeDeWine	2020-03-12 18:26:44	newest covid19 case involved man trumbull county northwest ohio hospitalized go work felt ill
GovMikeDeWine	2020-03-12 18:26:05	today ohio new confirmed case covid19 bringing total number confirmed cases expect cases continue grow virus spreads number tests performed increases covid19ohioready
GovMikeDeWine	2020-03-12 17:39:19	want informed livestreaming next update check local media website covid19 covid19ohioready
GovMikeDeWine	2020-03-12 16:49:34	potential misinformation times high-profile global events public health threats high verify info trusting use trusted sources like local health depts verified media covid19 covid19ohioready
GovMikeDeWine	2020-03-12 16:07:26	latest updates covid19 ohio 2pm covid19ohioready
GovMikeDeWine	2020-03-12 15:47:58	join cdc q covid19 cdc deputy director infectious diseases dr jay butler answer questions coron
GovMikeDeWine	2020-03-12 14:44:40	ohio protects world let us sports fans making sacrifice fight coronavirus
GovMikeDeWine	2020-03-12 13:51:44	questions covid19 please call call center visit 833-4askodh 833-427-5634 covid19ohioready
GovMikeDeWine	2020-03-11 18:52:09	panic take rational actions protect loved ones others opportunity us come together ohioans covid19 covid19ohioready ohio
GovMikeDeWine	2020-03-11 18:45:02	minimum said yesterday mass gatherings become order covid19
GovMikeDeWine	2020-03-11 18:43:12	get ohioans resilient sun come morning going get darker sun comes goal minimize deaths covid19
GovMikeDeWine	2020-03-11 18:42:40	seeing covid19 predictable ability control risk everything life involves risks take unnecessary risks
GovMikeDeWine	2020-03-11 18:36:56	vulnerable population must protect covid19
GovMikeDeWine	2020-03-11 18:26:35	stark county man currently hospitalized local health officials working number contacts weeks becoming ill covid19
GovMikeDeWine	2020-03-11 18:25:46	expect ohio covid19 cases continue grow virus spreads number tests performed increases negatives confirmed positive
GovMikeDeWine	2020-03-11 18:25:10	today ohio 4th confirmed case covid19 individual man mid-50s stark county travel history outside us means case community spread
GovMikeDeWine	2020-03-11 17:44:57	next covid19 update take place approximately 2pm watch live
GovMikeDeWine	2020-03-11 14:30:21	ohio call center open available answer questions covid19 833-4askodh 833-427-5634 covid19ohioready
GovMikeDeWine	2020-03-10 19:01:38	truth covid19 dangerous ignore wish away call
GovMikeDeWine	2020-03-10 18:57:48	limiting large events goal dramatically slow spread covid19 save lives time take action covid19ohioready
GovMikeDeWine	2020-03-10 18:45:52	latest covid19 data three people confirmed investigation tested negative director amy acton expect number cases go
GovMikeDeWine	2020-03-10 18:43:09	k-12 recommendation today close k-12 schools however schools prepared case close future parents also prepared possibility needing stay home kids covid19
GovMikeDeWine	2020-03-10 18:41:48	prisons ended prison visitation time entrance ohio prisons restricted covid19
GovMikeDeWine	2020-03-10 18:40:31	nursing homes ask nursing homes screen visitors vendors etc illness effort protect at-risk populations residing covid19
GovMikeDeWine	2020-03-10 18:36:26	athletics indoor events asking events spectators athletes parents others essential game right outdoor events continue covid19
GovMikeDeWine	2020-03-10 18:34:09	higher education asking institutions screen students returning international travel cruise ships eliminate international travel cancel postpone university-sponsored travel large meetings move toward online remote learning covid19
GovMikeDeWine	2020-03-10 17:59:55	next covid19 update begin shortly covid19ohioready
GovMikeDeWine	2020-03-10 17:04:58	questions related coronavirus covid19 public hotline open 9am 8pm day also visit
GovMikeDeWine	2020-03-10 16:01:00	director amy acton give update status covid19 ohio response afternoon watch announcement live please visit website 2pm covid19ohioready
GovMikeDeWine	2020-03-10 15:36:49	thankyou ohio secretary state work ensure safe environment ohioans approach election day march polling locations change due covid19 concerns please visit latest info covid19ohioready
GovMikeDeWine	2020-03-10 14:47:27	wash hands often soap water avoid touching eyes nose mouth w unwashed hands avoid close contact w people sick stay home sick cover cough sneeze tissue throw tissue trash covid19 covid19ohioready
GovMikeDeWine	2020-03-10 13:32:23	secretary state give information ohio work prepare upcoming election watch covid19 covid19ohioready
GovMikeDeWine	2020-03-10 00:45:29	information executive order signed today declaring state emergency ohio due covid19
GovMikeDeWine	2020-03-09 19:32:32	live streaming right regarding covid19 ohio
GovMikeDeWine	2020-03-09 19:21:06	state emergency declared ohio legal necessity allows state departments agencies better coordinate response covid19
GovMikeDeWine	2020-03-09 19:18:55	new information three individuals tested positive covid19 ohio cuyahoga county
GovMikeDeWine	2020-03-09 19:08:05	afternoon learned three ohioans tested positive covid19 important us take aggressive action protect ohioans therefore declared state emergency ohio
GovMikeDeWine	2020-03-07 20:21:18	prioritize testing highest risk elderly compromised immune systems covid questions call 1-833-4-ask-odh go
GovMikeDeWine	2020-03-07 20:15:55	announcing able test covid-19 lab ohio confirmed cases covid-19 time prioritizing testing sickest patients
GovMikeDeWine	2020-03-07 20:05:34	update coronavirus beginning momentarily watch live htt
GovMikeDeWine	2020-03-07 18:00:22	3pm providing update status state response covid19 update live streamed via
GovMikeDeWine	2020-03-06 21:58:51	call center staff includes licensed nurses infectious disease experts available answer questions provide accurate information covid19 risk public state response
GovMikeDeWine	2020-03-05 20:42:04	thankyou everyone participated today covid19 preparedness summit covid19ohioready
GovMikeDeWine	2020-03-05 18:02:49	covid19 preparedness summit session two planning action action steps confirmed covid-19 case covid19ohioready
GovMikeDeWine	2020-03-05 17:53:19	speaking summit covid19 stresses importance overlooking flu w
GovMikeDeWine	2020-03-05 16:37:48	covid19 preparedness summit session one pui management lessons front line covid19ohioready
GovMikeDeWine	2020-03-05 16:16:16	today attending summit covid-19 preparedness schools districts across state reviewin
GovMikeDeWine	2020-03-05 15:45:13	today joined director dr amy acton host special summit covid19 preparedness live streaming event public covid19ohioready
GovMikeDeWine	2020-03-05 15:28:38	ohio confirmed cases covid19 areas u experiencing community spread virus meaning infected area including know became infected today order interest public health
GovMikeDeWine	2020-03-05 15:28:38	issued order arnold sports festival held around columbus weekend athletic events allowed continue athletes allowed compete general spectators prohibited attending due risk covid19
GovMikeDeWine	2020-03-04 19:55:48	today convened group health advisors continue preparations covid19 currently confirmed cases ohio one person investigation
GovMikeDeWine	2020-03-03 23:32:40	phone talking safety measures arnold light covid-19 safety event limited year
GovMikeDeWine	2020-03-03 16:22:59	follow covid19 updates
GovMikeDeWine	2020-02-27 21:17:15	addition flu also serious concern continue urge everyone get flu shot called ohio college university leaders urge students faculty yet received flu shot get one health clinic immediately covid19
GovMikeDeWine	2020-02-27 21:17:15	ohio also paying aggressive attention common areas state-owned buildings including significantly increased cleaning frequency areas hand sanitizer stations common lobbies hallways covid19
GovMikeDeWine	2020-02-27 21:17:15	asked local aging advocates across ohio go communities check nursing care facilities ensure illness prevention methods place covid19
GovMikeDeWine	2020-02-27 21:17:15	directed continue working local aging networks identify vulnerable older adults highest needs make sure plans place meet needs covid19
GovMikeDeWine	2020-02-27 21:17:14	asked college university leaders prohibit college travel nations recommended travel addition asked take appropriate action accommodate students studying abroad may need come back united states covid19
GovMikeDeWine	2020-02-27 21:17:14	increase frequency use disinfectant measures state facilities protect inmates families staff covid19
GovMikeDeWine	2020-02-27 21:17:14	today ordered several actions state agencies part covid19 prevention preparedness plan post information state rest areas handwashing protocols including messages ohio travel tv
GovMikeDeWine	2020-02-27 20:58:15	want clear threat coronavirus ohio united states remains low could change must prepared ohio open public communicate information real-time inform educate communities covid19
GovMikeDeWine	2020-02-27 20:54:35	visiting today gave update ohio preparedness education efforts limit potential spread coronavirus disease currently confirmed cases covid19 ohio anyone currently investigation virus
GovMurphy	2020-04-06 21:33:04	new jersey governor weighs latest updates coronavirus crisis
GovMurphy	2020-04-06 19:21:57	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-06 19:21:57	lost another new jerseyans covid19 bringing total deaths atlantic bergen burlington camden cape may cumberland essex gloucester hudson
GovMurphy	2020-04-06 19:21:56	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-06 18:43:45	earth angels dementia turning focus help fighting covid19 front lines providing free meals public health workers first responders like sponsor meal heroes visit njthanksyou
GovMurphy	2020-04-06 18:22:45	colette lamothe-galette dedicated life improving health new jerseyans beloved former deputy commissioner recently worked mourn alongside loved ones family lead covid19 war
GovMurphy	2020-04-06 18:20:39	new received positive covid19 test results since yesterday bringing statewide total sadly must report another deaths due covid19 related complications statewide total eclipsed sits
GovMurphy	2020-04-06 18:20:30	watch live state officials hold april coronavirus briefing
GovMurphy	2020-04-06 16:52:46	joined covid19 video call dr debbie birx officials fellow governors secured support partnered drive-through testing sites end may save lives
GovMurphy	2020-04-06 15:12:44	reminder drive-through covid19 testing site open today symptomatic new jersey residents testing site closed today learn
GovMurphy	2020-04-06 15:11:32	officers spent weekend cracking social-distancing violators including disrespectful partiers ru
GovMurphy	2020-04-06 13:37:17	life changed drastically new jersey state teacher year since covid19 serving amateur tv host cas
GovMurphy	2020-04-06 13:33:28	join live today pm daily briefing covid19 new jersey youtube twitter facebook
GovMurphy	2020-04-05 17:02:37	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-05 17:02:37	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve atlantic bergen burlington camden cape may cumberland essex gloucester
GovMurphy	2020-04-05 17:02:36	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-05 16:40:47	crushing layoffs furloughs related covid19 crisis overwhelmed unemployment agencies nationwide includin
GovMurphy	2020-04-04 18:03:12	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-04 18:03:11	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve atlantic bergen burlington camden cumberland essex gloucester hudson
GovMurphy	2020-04-04 18:03:10	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-04 17:46:25	health care workers training morning new field medical station fighting get ppe equipment need win war covid19 grateful everyone working day night front lines
GovMurphy	2020-04-04 17:08:06	today flags flying half-staff memory lost families impacted covid19 continue fly half-staff throughout duration pandemic family forgotten
GovMurphy	2020-04-04 17:03:55	lost nearly fellow new jerseyans covid19 september 11th attacks let sink moment pandemic writing one greatest tragedies state history
GovMurphy	2020-04-04 17:03:07	update received new positive covid19 cases bringing statewide total another new jerseyans passed due covid19 related complications bringing statewide total
GovMurphy	2020-04-04 16:59:25	holding covid-19 briefing watch
GovMurphy	2020-04-04 15:02:48	need personal protective equipment ppe help keep front lines response covid-19 safe
GovMurphy	2020-04-03 23:37:30	many people experienced loss income due covid19 leaving unable pay rent mortgage sit
GovMurphy	2020-04-03 21:37:43	cpa lawyer consultant retired business owner business experience small businesses backbone economy need help sign lend helping hand covid19 crisis
GovMurphy	2020-04-03 20:20:05	recognition mourning lost lives affected covid19 u new jersey flags
GovMurphy	2020-04-03 18:10:58	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-03 18:10:58	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve atlantic bergen burlington camden cumberland essex gloucester hudson
GovMurphy	2020-04-03 18:10:57	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-03 17:33:24	shout-out victoria chmielewski nurse team hospital designated covid19 floor one thousands nurses putting harm way save lives cannot thank colleagues enough njthanksyou
GovMurphy	2020-04-03 17:27:03	covid19 jobs portal contains active job listings employers site allows narrow search industry location interested working front-line response team please visit
GovMurphy	2020-04-03 17:07:26	signing executive order directing flags across nj lowered half-staff indefinitely honor lost lose covid19 one greatest tragedies ever hit state must constant visible memorial
GovMurphy	2020-04-03 17:04:06	update received new positive covid19 cases since yesterday bringing statewide total lost another fellow new jerseyans covid19 related complications date lost members broad diverse family
GovMurphy	2020-04-03 17:01:08	holding covid-19 briefing watch
GovMurphy	2020-04-03 13:55:53	join live today pm daily briefing covid19 new jersey youtube twitter facebook
GovMurphy	2020-04-03 13:50:31	small business emergency assistance grant application available covid19 business information hub http
GovMurphy	2020-04-02 17:38:32	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-02 17:38:31	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve atlantic bergen burlington camden cumberland essex gloucester hudson mercer
GovMurphy	2020-04-02 17:38:31	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-02 17:37:34	spike cases need free hospital beds nj covid19 cases field station
GovMurphy	2020-04-02 17:26:59	lorna mickie miquiabas recovery room nurse north bergen stepped plate working critical care treating covid19 patients ventilators superhero cannot thank enough
GovMurphy	2020-04-02 17:25:01	made public would like refer first members knucklehead row six individuals criminally charged assaulting law enforcement officers spitting coughing claiming covid19
GovMurphy	2020-04-02 17:18:46	important blood donation drives allowed continue order ensure meet critical medical needs new jerseyans covid19 outbreak blood drives must undertake appropriate mitigation efforts including incorporating social distancing practicable
GovMurphy	2020-04-02 17:18:07	ppe donate please visit covid19 nj gov ppedonations gladly accept donation matter large small every bit counts
GovMurphy	2020-04-02 17:15:58	breaking today signing executive order formally authorizing colonel callahan commandeer medical supplies equipment necessary covid19 response may run gamut n95 masks ppe ventilators
GovMurphy	2020-04-02 17:04:13	update received new positive covid19 cases since yesterday bringing total lost another members new jersey family covid19 related complications lost total precious souls keep hearts
GovMurphy	2020-04-02 17:00:55	holding covid-19 briefing watch
GovMurphy	2020-04-02 02:18:03	new jersey gov phil murphy says anticipates coronavirus conversation social distancing continue
GovMurphy	2020-04-01 19:38:36	covid19 related questions participating nationwide askthegov twitter q thursday april 2nd pm answer many questions reply tweet question askgovmurphy
GovMurphy	2020-04-01 18:49:04	drive-through covid19 testing site remains open afternoon symptomatic new jersey residents
GovMurphy	2020-04-01 18:26:39	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-04-01 18:26:39	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve bergen burlington camden cumberland essex gloucester hudson mercer middlesex
GovMurphy	2020-04-01 18:26:38	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-04-01 17:21:43	e also waives scope-of-practice requirements advanced-practice nurses physician assistants order makes clear health care professionals helping covid19 response immune civil liability actions taken good faith
GovMurphy	2020-04-01 17:08:15	social distancing best offense best defense covid19 stay home hits home
GovMurphy	2020-04-01 17:04:35	update received new positive covid19 cases bringing statewide total sadly lost another fellow new jerseyans covid19 meaning lost total members great diverse new jersey family
GovMurphy	2020-04-01 17:00:43	holding covid-19 briefing watch
GovMurphy	2020-03-31 19:15:45	women doctors women nurses women grocery store workers women child care providers women heroes front lines covid19 war deserve equal pay equal work signed nation strongest equal pay law equalpayday
GovMurphy	2020-03-31 17:50:57	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-31 17:50:56	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-03-31 17:23:40	yesterday announced crack physician pharmacist hoarding certain prescription drugs inappropriately prescribing certain drugs investigated potential treating covid19 must start protect supply
GovMurphy	2020-03-31 17:16:31	new jerseyan thinks may need tested good first stop symptom self-test believe may exhibiting symptoms covid-19 call health care practitioner
GovMurphy	2020-03-31 17:09:24	let help everyone front lines especially unsung overlooked heroes like home health aides sanitation workers truck drivers transit workers staying home part slow spread covid19
GovMurphy	2020-03-31 17:05:05	one precious souls lost yesterday passaic firefighter israel tolentino jr became firefighter last year also served emt years old keep family every family lost loved one coronavirus prayers
GovMurphy	2020-03-31 17:04:11	update received new positive covid19 cases since yesterday bringing statewide total continue lose invaluable members new jersey family covid19 since yesterday another residents died total stands
GovMurphy	2020-03-31 17:01:33	holding covid-19 briefing watch
GovMurphy	2020-03-31 15:10:53	join live today pm daily briefing covid19 new jersey youtube twitter facebook
